2026-04-09 08:00:00 WARN User logout user_id=79 ip=192.168.1.22
user_id=117 ip=192.168.1.224 2026-04-09 08:12:18 INFO Settings updated
user_id=82 ip=192.168.1.181 2026-04-09 08:12:21 INFO Password changed
user_id=81 ip=192.168.1.238 2026-04-09 08:08:16 ERROR Settings updated
user_id=11 ip=192.168.1.28 2026-04-09 08:04:09 INFO Password changed
user_id=63 ip=192.168.1.198 2026-04-09 08:08:20 ERROR User login
user_id=115 ip=192.168.1.102 2026-04-09 08:16:44 ERROR User login
user_id=90 ip=192.168.1.241 2026-04-09 08:08:24 WARN User login
user_id=40 ip=192.168.1.239 2026-04-09 08:16:52 INFO Password changed
user_id=13 ip=192.168.1.50 2026-04-09 08:12:42 ERROR File uploaded
user_id=2 ip=192.168.1.71 2026-04-09 08:08:30 WARN Password changed
user_id=54 ip=192.168.1.15 2026-04-09 08:17:04 INFO File deleted
user_id=113 ip=192.168.1.115 2026-04-09 08:12:51 INFO File uploaded
user_id=85 ip=192.168.1.147 2026-04-09 08:17:12 ERROR User login
user_id=102 ip=192.168.1.167 2026-04-09 08:08:38 INFO User login
user_id=104 ip=192.168.1.5 2026-04-09 08:17:20 WARN File deleted
user_id=89 ip=192.168.1.192 2026-04-09 08:13:03 WARN User logout
user_id=41 ip=192.168.1.182 2026-04-09 08:08:44 WARN File deleted
user_id=5 ip=192.168.1.155 2026-04-09 08:13:09 INFO User login
user_id=35 ip=192.168.1.58 2026-04-09 08:13:12 WARN File uploaded
user_id=42 ip=192.168.1.10 2026-04-09 08:04:25 ERROR User login
user_id=8 ip=192.168.1.24 2026-04-09 08:08:52 ERROR File deleted
user_id=18 ip=192.168.1.145 2026-04-09 08:17:48 WARN File deleted
user_id=114 ip=192.168.1.107 2026-04-09 08:13:24 ERROR File uploaded
user_id=5 ip=192.168.1.16 2026-04-09 08:13:27 ERROR Password changed
user_id=32 ip=192.168.1.198 2026-04-09 08:18:00 INFO Settings updated
user_id=9 ip=192.168.1.19 2026-04-09 08:18:04 INFO Password changed
user_id=94 ip=192.168.1.252 2026-04-09 08:04:32 INFO Settings updated
user_id=61 ip=192.168.1.26 2026-04-09 08:09:06 WARN User logout
user_id=77 ip=192.168.1.1 2026-04-09 08:18:16 INFO Password changed
user_id=95 ip=192.168.1.254 2026-04-09 08:04:35 WARN User logout
user_id=106 ip=192.168.1.221 2026-04-09 08:04:36 INFO Password changed
user_id=22 ip=192.168.1.95 2026-04-09 08:04:37 ERROR File deleted
user_id=23 ip=192.168.1.245 2026-04-09 08:13:54 ERROR User logout
user_id=25 ip=192.168.1.100 2026-04-09 08:18:36 INFO Settings updated
user_id=111 ip=192.168.1.229 2026-04-09 08:09:20 INFO File deleted
user_id=69 ip=192.168.1.69 2026-04-09 08:09:22 WARN File uploaded
user_id=21 ip=192.168.1.102 2026-04-09 08:09:24 WARN File uploaded
user_id=105 ip=192.168.1.184 2026-04-09 08:04:43 INFO Settings updated
user_id=25 ip=192.168.1.241 2026-04-09 08:04:44 WARN Settings updated
user_id=39 ip=192.168.1.95 2026-04-09 08:19:00 INFO Password changed
user_id=96 ip=192.168.1.163 2026-04-09 08:04:46 INFO Password changed
user_id=94 ip=192.168.1.196 2026-04-09 08:09:34 WARN Password changed
user_id=31 ip=192.168.1.115 2026-04-09 08:09:36 INFO Settings updated
user_id=120 ip=192.168.1.232 2026-04-09 08:04:49 WARN User logout
user_id=34 ip=192.168.1.110 2026-04-09 08:19:20 ERROR Password changed
user_id=99 ip=192.168.1.230 2026-04-09 08:19:24 WARN File deleted
user_id=42 ip=192.168.1.50 2026-04-09 08:19:28 WARN Password changed
user_id=48 ip=192.168.1.215 2026-04-09 08:04:53 ERROR Password changed
user_id=66 ip=192.168.1.120 2026-04-09 08:09:48 WARN Password changed
user_id=21 ip=192.168.1.212 2026-04-09 08:19:40 WARN User logout
user_id=68 ip=192.168.1.236 2026-04-09 08:19:44 INFO User login
user_id=36 ip=192.168.1.47 2026-04-09 08:09:54 WARN User logout
user_id=95 ip=192.168.1.253 2026-04-09 08:19:52 ERROR User login
user_id=113 ip=192.168.1.161 2026-04-09 08:19:56 ERROR File deleted
user_id=95 ip=192.168.1.144 2026-04-09 08:05:00 INFO Settings updated
user_id=68 ip=192.168.1.109 2026-04-09 08:20:04 ERROR File uploaded
user_id=21 ip=192.168.1.170 2026-04-09 08:10:04 ERROR File deleted
user_id=117 ip=192.168.1.185 2026-04-09 08:10:06 WARN File uploaded
user_id=82 ip=192.168.1.22 2026-04-09 08:20:16 ERROR Settings updated
user_id=42 ip=192.168.1.116 2026-04-09 08:05:05 INFO User login
user_id=83 ip=192.168.1.162 2026-04-09 08:05:06 INFO Password changed
user_id=82 ip=192.168.1.93 2026-04-09 08:05:07 WARN Password changed
user_id=24 ip=192.168.1.238 2026-04-09 08:20:32 WARN File deleted
user_id=104 ip=192.168.1.13 2026-04-09 08:10:18 INFO User login
user_id=24 ip=192.168.1.125 2026-04-09 08:05:10 INFO User logout
user_id=53 ip=192.168.1.12 2026-04-09 08:10:22 WARN User login
user_id=79 ip=192.168.1.15 2026-04-09 08:15:36 INFO Settings updated
user_id=60 ip=192.168.1.194 2026-04-09 08:15:39 ERROR Password changed
user_id=16 ip=192.168.1.51 2026-04-09 08:20:56 WARN Password changed
user_id=97 ip=192.168.1.181 2026-04-09 08:15:45 ERROR User login
user_id=80 ip=192.168.1.199 2026-04-09 08:21:04 WARN Settings updated
user_id=56 ip=192.168.1.171 2026-04-09 08:21:08 ERROR File deleted
user_id=60 ip=192.168.1.196 2026-04-09 08:10:36 ERROR Settings updated
user_id=27 ip=192.168.1.107 2026-04-09 08:21:16 INFO File deleted
user_id=118 ip=192.168.1.101 2026-04-09 08:21:20 ERROR User logout
user_id=79 ip=192.168.1.191 2026-04-09 08:16:03 INFO File deleted
user_id=115 ip=192.168.1.112 2026-04-09 08:16:06 WARN User logout
user_id=110 ip=192.168.1.229 2026-04-09 08:16:09 ERROR Settings updated
user_id=6 ip=192.168.1.193 2026-04-09 08:21:36 WARN File deleted
user_id=34 ip=192.168.1.9 2026-04-09 08:05:25 INFO Settings updated
user_id=85 ip=192.168.1.1 2026-04-09 08:16:18 ERROR File uploaded
user_id=117 ip=192.168.1.82 2026-04-09 08:16:21 ERROR Settings updated
user_id=59 ip=192.168.1.108 2026-04-09 08:16:24 INFO File deleted
user_id=95 ip=192.168.1.219 2026-04-09 08:05:29 WARN File uploaded
user_id=90 ip=192.168.1.200 2026-04-09 08:22:00 WARN User logout
user_id=58 ip=192.168.1.50 2026-04-09 08:11:02 ERROR Password changed
user_id=107 ip=192.168.1.214 2026-04-09 08:05:32 ERROR File deleted
user_id=83 ip=192.168.1.208 2026-04-09 08:11:06 INFO Settings updated
user_id=100 ip=192.168.1.139 2026-04-09 08:05:34 WARN Settings updated
user_id=12 ip=192.168.1.193 2026-04-09 08:11:10 WARN User login
user_id=48 ip=192.168.1.171 2026-04-09 08:16:48 WARN User login
user_id=75 ip=192.168.1.227 2026-04-09 08:11:14 WARN User login
user_id=58 ip=192.168.1.59 2026-04-09 08:11:16 INFO File deleted
user_id=40 ip=192.168.1.91 2026-04-09 08:11:18 WARN File deleted
user_id=17 ip=192.168.1.120 2026-04-09 08:17:00 WARN User logout
user_id=97 ip=192.168.1.1 2026-04-09 08:22:44 INFO User login user_id=70
ip=192.168.1.43 2026-04-09 08:05:42 INFO Settings updated user_id=21
ip=192.168.1.149 2026-04-09 08:17:09 ERROR User login user_id=100
ip=192.168.1.116 2026-04-09 08:22:56 INFO File deleted user_id=5
ip=192.168.1.147 2026-04-09 08:11:30 ERROR User login user_id=24
ip=192.168.1.158 2026-04-09 08:17:18 INFO File deleted user_id=27
ip=192.168.1.51 2026-04-09 08:11:34 WARN Password changed user_id=106
ip=192.168.1.62 2026-04-09 08:23:12 INFO File deleted user_id=21
ip=192.168.1.166 2026-04-09 08:17:27 ERROR Settings updated user_id=100
ip=192.168.1.205 2026-04-09 08:05:50 ERROR File uploaded user_id=35
ip=192.168.1.128 2026-04-09 08:11:42 INFO Password changed user_id=12
ip=192.168.1.129 2026-04-09 08:11:44 INFO Settings updated user_id=97
ip=192.168.1.225 2026-04-09 08:11:46 INFO User logout user_id=45
ip=192.168.1.180 2026-04-09 08:05:54 ERROR File uploaded user_id=63
ip=192.168.1.133 2026-04-09 08:11:50 WARN File deleted user_id=79
ip=192.168.1.244 2026-04-09 08:11:52 ERROR User login user_id=48
ip=192.168.1.22 2026-04-09 08:17:51 ERROR User login user_id=42
ip=192.168.1.200 2026-04-09 08:17:54 INFO File uploaded user_id=26
ip=192.168.1.148 2026-04-09 08:23:56 WARN Settings updated user_id=72
ip=192.168.1.140 2026-04-09 08:06:00 ERROR User logout user_id=114
ip=192.168.1.152 2026-04-09 08:24:04 WARN Password changed user_id=56
ip=192.168.1.13 2026-04-09 08:18:06 ERROR User logout user_id=89
ip=192.168.1.182 2026-04-09 08:06:03 ERROR User login user_id=11
ip=192.168.1.147 2026-04-09 08:18:12 INFO File deleted user_id=30
ip=192.168.1.74 2026-04-09 08:12:10 ERROR Settings updated user_id=52
ip=192.168.1.118 2026-04-09 08:18:18 ERROR File uploaded user_id=44
ip=192.168.1.151 2026-04-09 08:12:14 INFO File deleted user_id=32
ip=192.168.1.142 2026-04-09 08:24:32 WARN Password changed user_id=107
ip=192.168.1.82 2026-04-09 08:06:09 ERROR Password changed user_id=110
ip=192.168.1.207 2026-04-09 08:18:30 WARN File uploaded user_id=115
ip=192.168.1.240 2026-04-09 08:24:44 WARN File uploaded user_id=46
ip=192.168.1.100 2026-04-09 08:18:36 ERROR User login user_id=88
ip=192.168.1.88 2026-04-09 08:12:26 ERROR User logout user_id=11
